Customer_ID,Customer_Role,Specialty_Service,Establishment_Type,Country,Language,Years_Experience,Skill_Level_Self_Assessed,OPCO_Eligibility,Has_BD_Contract,Format_Preference,Available_Time_Hours,Training_Objective,Preferred_BD_Product,Prior_BD_Trainings,Completed_Training_Treatment,Satisfaction_Score_Proxy
HCP0642,Nurse,Emergency ICU,Policlinico,Italy,Italiano (it) - Italian,15,Beginner,No,Yes,E-learning,8,Prepare for targeted temperature management protocol implementation,Pyxis ES,BD5568,Yes,4.7
HCP0643,ICU Specialist,Operating Theatre,Academic Medical Center,Poland,Polski (pl) - Polish,12,Intermediate,No,Yes,E-learning,2,Prepare for BD Vacutainer® train-the-trainer programme,BD Provena™,BD7369,Yes,4.3
HCP0644,Pharmacist,Pharmacie Hospitalière,Academic Medical Center,Israel,English (United Kingdom),24,Advanced,No,No,E-learning,24,Validate Qualiopi competencies for task delegation,BD Rowa™,BD0119,Yes,2.8
HCP0645,Clinical Pharmacist,Formulary Management,Privatklinik,Switzerland,Deutsch (de) - German,12,Intermediate,No,No,E-learning,24,Train on BD Rowa™ pharmacy automation system,BD TTM System,BD3758,No,4.4
HCP0646,System Manager,Medical Biology,ESPIC,France,Français (fr) - French,4,Intermediate,Yes,Yes,E-learning,4,Optimiser les workflows de dispensation sur le système Pyxis ES,BD Eclipse™,BD1510,Yes,2.8
HCP0647,Pharmacist,EHR Integration,Privatklinik,Switzerland,Deutsch (de) - German,2,Advanced,Yes,Yes,Webinar,24,Develop vascular access unit expertise,BD Preset™,,Yes,3.0
HCP0648,ICU Specialist,Neurology,Community Hospital,Saudi Arabia,English (United Kingdom),25,Advanced,No,No,On-site,16,Prepare for OPCO-funded certification in vascular access,BD Midline,,No,3.7
HCP0649,Physician,Equipment Maintenance,Universitetssjukhus,Finland,Suomi (fi) - Finnish,25,Beginner,No,No,Webinar,40,Validate Qualiopi competencies for task delegation,Pyxis ES,BD9769,Yes,2.7
HCP0650,Physician,Neurologie,ESPIC,France,Français (fr) - French,17,Intermediate,Yes,No,E-learning,8,Former les nouveaux utilisateurs au système BD Alaris™,BD Foley,BD9404,No,3.3
HCP0651,Physician,Internal Medicine,Kreiskrankenhaus,Germany,Deutsch (de) - German,24,Intermediate,Yes,No,On-site,16,Master blood collection techniques with BD Vacutainer® systems,BD Nexiva™,,No,2.6
HCP0652,Physician,Oncology,Ospedale Universitario,Italy,Italiano (it) - Italian,3,Intermediate,No,No,Webinar,24,Optimise Pyxis ES dispensing workflows,BD Rowa™,BD2306,Yes,3.3
HCP0653,Pharmacy Manager,Nephrology,Policlinico,Italy,Italiano (it) - Italian,11,Intermediate,Yes,Yes,E-learning,16,Support career development with certified training (Qualiopi equivalent),VADvisor™,BD3418,Yes,
HCP0654,Nurse,Pharmacy Management,Policlinico,Italy,Italiano (it) - Italian,3,Beginner,No,Yes,E-learning,24,Gain expert-level certification in TTM management,Pyxis Anesthesia,,Yes,3.0
HCP0655,Pharmacist,Equipment Maintenance,Hospital General,Spain,Español (es) - Spanish,22,Advanced,Yes,No,E-learning,2,Improve infusion safety and reduce medication errors,BD Provena™,BD5568,Yes,2.9
HCP0656,Pharmacist,Emergency ICU,MSP,France,Français (fr) - French,18,Intermediate,Yes,No,Webinar,2,Obtenir une certification avancée en gestion de la TTM,BD Rowa™,,No,2.5
HCP0657,Pharmacist,Operating Theatre,Regionsjukhus,Norway,Norsk (Ino) - Norwegian,23,Expert,No,Yes,E-learning,8,Support career development with certified training (Qualiopi equivalent),BD PICCline,,Yes,4.0
HCP0658,Nurse,Blood Bank,Universitätsklinikum,Austria,Deutsch (de) - German,9,Advanced,No,Yes,E-learning,24,Onboard new staff on BD Alaris™ infusion pump systems,BD Foley,BD0988,No,2.5
HCP0659,System Manager,Emergency ICU,Universitetssjukhus,Sweden,Svenska (sv) - Swedish,16,Intermediate,Yes,No,Webinar,8,Master blood collection techniques with BD Vacutainer® systems,Pyxis ES,BD7699,No,4.0
HCP0660,Physician,ICU / Critical Care,MVZ,Germany,Deutsch (de) - German,5,Intermediate,Yes,Yes,E-learning,40,Validate Qualiopi competencies for task delegation,BD BodyGuard T,BD2097,Yes,4.0
HCP0661,Nurse,Equipment Maintenance,MVZ,Germany,Deutsch (de) - German,18,Expert,No,No,Blended,4,Onboard new staff on BD Alaris™ infusion pump systems,VADvisor™,BD2201,Yes,4.5
HCP0662,Physician,Specimen Management,NHS Trust,United Kingdom,English (United Kingdom),14,Beginner,No,Yes,E-learning,16,Onboard new staff on BD Alaris™ infusion pump systems,BD Microtainer®,BD1135,Yes,2.9
HCP0663,Physician,Vascular Surgery,Community Hospital,Romania,Română (ro) - Romanian,22,Intermediate,No,Yes,E-learning,4,Prepare for BD Vacutainer® train-the-trainer programme,BD Foley,BD7860,No,4.8
HCP0664,Nurse,Cardiology,GP Surgery,United Kingdom,English (United Kingdom),20,Advanced,No,Yes,Webinar,16,Gain expert-level certification in TTM management,BD Bair Hugger™,BD6448,Yes,3.1
HCP0665,Nurse,Anesthesiology,IDN,United States,English (United States),15,Expert,Yes,Yes,On-site,4,Validate Qualiopi competencies for task delegation,,,Yes,4.7
HCP0666,Pharmacist,Soins Intensifs,Residencia,Spain,Español (es) - Spanish,7,Intermediate,No,No,E-learning,8,Prepare for targeted temperature management protocol implementation,BD BodyGuard T,,No,3.8
HCP0667,Pharmacy Manager,Réanimation,Private Hospital,United Kingdom,English (United Kingdom),2,Intermediate,Yes,Yes,Webinar,8,Gain expert-level certification in TTM management,BD TTM System,BD7005,Yes,3.4
HCP0668,System Manager,Neurology,VVT,Netherlands,Nederlands (nl) - Dutch,22,Intermediate,No,No,Webinar,16,Improve infusion safety and reduce medication errors,,BD4018,No,
HCP0669,Nurse,Medical ICU,Ospedale Regionale,Italy,Italiano (it) - Italian,3,Intermediate,No,No,E-learning,8,Enhance PICC line insertion and maintenance skills,BD TTM System,,No,4.1
HCP0670,Pharmacist,Medical ICU,Universitetssjukhus,Finland,Suomi (fi) - Finnish,21,Beginner,No,Yes,On-site,16,Enhance PICC line insertion and maintenance skills,,,No,2.8
HCP0671,Nurse,Internal Medicine,Community Trust,United Kingdom,English (United Kingdom),15,Intermediate,No,No,Webinar,16,Onboard on BD Nexiva™ IV catheter system,BD A-Line™,BD8014,Yes,
HCP0672,Physician,Réanimation,Centro de Salud,Spain,Español (es) - Spanish,23,Advanced,Yes,Yes,E-learning,40,Validate Qualiopi competencies for task delegation,BD Alaris™,,Yes,4.4
HCP0673,ICU Specialist,Medical ICU,Centro de Saúde,Portugal,Português (pt) - Portuguese,8,Intermediate,No,Yes,Webinar,2,Support career development with certified training (Qualiopi equivalent),BD PICCline,BD4080,No,4.2
HCP0674,Pharmacist,Specimen Management,Kantonsspital,Switzerland,Deutsch (de) - German,2,Intermediate,No,No,E-learning,2,Prepare for OPCO-funded certification in vascular access,BD TTM System,BD0265,No,
HCP0675,Nurse,Urgences,Privatklinik,Germany,Deutsch (de) - German,8,Beginner,No,No,Masterclass,2,Support career development with certified training (Qualiopi equivalent),BD Insyte™,BD8498,No,2.6
HCP0676,Pharmacy Manager,Infectious Disease,Residencia,Spain,Español (es) - Spanish,2,Advanced,Yes,No,Masterclass,40,Prepare for OPCO-funded certification in vascular access,BD Microtainer®,,Yes,3.9
HCP0677,Biomedical Engineer,Gastroenterology,Private Hospital,Saudi Arabia,English (United Kingdom),23,Expert,Yes,Yes,Webinar,4,Gain expert-level certification in TTM management,BD Preset™,BD5079,Yes,4.7
HCP0678,Nurse Practitioner,Oncologie,Ospedale Regionale,Italy,Italiano (it) - Italian,15,Advanced,Yes,No,Webinar,2,Improve pre-analytical quality and reduce specimen non-conformances,BD Insyte™,BD2299,Yes,
HCP0679,Pharmacist,Soins Intensifs,Özel Hastane,Turkey,Türkçe (tr) - Turkish,16,Expert,Yes,Yes,E-learning,2,Optimise Pyxis ES dispensing workflows,,BD9452,Yes,3.8
HCP0680,System Manager,Blood Bank,ESPIC,France,Français (fr) - French,8,Advanced,Yes,Yes,Blended,16,Optimiser les workflows de dispensation sur le système Pyxis ES,BD Vacutainer®,BD2661,Yes,4.1
HCP0681,Physician,Réanimation,CHU,Belgium,Français (fr) - French,10,Intermediate,Yes,Yes,E-learning,4,Optimiser les workflows de dispensation sur le système Pyxis ES,BD TTM System,BD6391,No,2.7
HCP0682,Nurse,Hospital Pharmacy,Academic Medical Center,South Africa,English (United Kingdom),22,Advanced,No,No,On-site,40,Gain expert-level certification in TTM management,BD Rowa™,BD9890,Yes,3.2
HCP0683,Nurse,Oncology,Privat Klinik,Denmark,Dansk (da) - Danish,10,Advanced,Yes,Yes,Blended,2,Train on BD Rowa™ pharmacy automation system,BD PICCline,BD2501,No,2.6
HCP0684,Pharmacist,Nephrology,Universitätsspital,Switzerland,Deutsch (de) - German,13,Beginner,No,Yes,Webinar,24,Enhance PICC line insertion and maintenance skills,BD Insyte™,BD7274,Yes,2.5
HCP0685,ICU Specialist,Specimen Management,Universitätsklinikum,Austria,Deutsch (de) - German,21,Expert,Yes,Yes,E-learning,40,Improve infusion safety and reduce medication errors,BD Rowa™,,Yes,4.3
HCP0686,Pharmacist,Advanced Practice Nursing,Centro de Saúde,Portugal,Português (pt) - Portuguese,15,Beginner,No,Yes,Webinar,8,Master blood collection techniques with BD Vacutainer® systems,BD A-Line™,,Yes,2.6
HCP0687,Nurse,Surgical ICU,Regionsjukhus,Finland,Suomi (fi) - Finnish,8,Intermediate,No,Yes,On-site,4,Prepare for BD Vacutainer® train-the-trainer programme,BD Insyte™,BD1662,Yes,3.7
HCP0688,Nurse,Pediatrics,Private Hospital,United Kingdom,English (United Kingdom),25,Intermediate,No,No,E-learning,24,Train on BD Rowa™ pharmacy automation system,BD Midline,BD0119,Yes,4.6
HCP0689,Nurse,ICU / Critical Care,Regionaal Ziekenhuis,Netherlands,Nederlands (nl) - Dutch,26,Expert,No,Yes,E-learning,4,Enhance PICC line insertion and maintenance skills,BD Preset™,BD2299,Yes,4.4
HCP0690,Nurse,Operating Theatre,Community Hospital,United Kingdom,English (United Kingdom),5,Expert,Yes,No,E-learning,16,Train on BD Rowa™ pharmacy automation system,BD Eclipse™,,Yes,3.2
HCP0691,ICU Specialist,Operating Theatre,Policlinico,Italy,Italiano (it) - Italian,14,Beginner,No,Yes,E-learning,40,Train on BD Rowa™ pharmacy automation system,BD Foley,BD4501,Yes,3.0
HCP0692,ICU Specialist,Dispensing Automation,Fachklinik,Germany,Deutsch (de) - German,7,Intermediate,No,Yes,Webinar,24,Improve infusion safety and reduce medication errors,Pyxis ES,BD5711,Yes,2.7
HCP0693,Physician,Hematology,Kreiskrankenhaus,Germany,Deutsch (de) - German,14,Intermediate,Yes,Yes,E-learning,16,Improve pre-analytical quality and reduce specimen non-conformances,BD Provena™,BD9603,Yes,3.7
HCP0694,Pharmacist,Réanimation,HAD,France,Français (fr) - French,15,Intermediate,Yes,Yes,E-learning,16,Améliorer la sécurité des perfusions et réduire les erreurs médicamenteuses,BD Provena™,,Yes,4.6
HCP0695,Nurse,Surgical ICU,Regionsjukhus,Denmark,Dansk (da) - Danish,27,Beginner,No,Yes,E-learning,2,Onboard new staff on BD Alaris™ infusion pump systems,BD Midline,BD3017,Yes,4.7
HCP0696,ICU Specialist,Chirurgie,Ospedale Universitario,Italy,Italiano (it) - Italian,17,Expert,Yes,Yes,E-learning,2,Prepare for targeted temperature management protocol implementation,BD A-Line™,BD0093,Yes,2.6
HCP0697,Nurse,Formulary Management,CHU,Belgium,Français (fr) - French,1,Expert,Yes,Yes,Webinar,4,Améliorer la conformité préanalytique et réduire les non-conformités,VADvisor™,BD6780,Yes,2.6
HCP0698,Nurse,Oncology,Community Hospital,Croatia,Hrvatski (hr) - Croatian,16,Beginner,No,Yes,Blended,2,Onboard on BD Nexiva™ IV catheter system,Pyxis Anesthesia,,Yes,3.1
HCP0699,Nurse,Hospital Pharmacy,Clinique Privée,France,Français (fr) - French,9,Intermediate,Yes,Yes,Blended,4,Améliorer la conformité préanalytique et réduire les non-conformités,Pyxis Anesthesia,BD0417,Yes,2.8
HCP0700,Pharmacist,Hematology,Pflegeheim,Germany,Deutsch (de) - German,11,Advanced,Yes,Yes,Webinar,16,Optimise Pyxis ES dispensing workflows,BD Nexiva™,BD0388,No,4.9
HCP0701,System Manager,Operating Theatre,Community Hospital,United States,English (United States),7,Intermediate,No,No,E-learning,24,Validate Qualiopi competencies for task delegation,BD Eclipse™,,Yes,5.0
HCP0702,Physician,Formulary Management,Universitetssjukhus,Denmark,Dansk (da) - Danish,7,Advanced,No,Yes,E-learning,4,Prepare for BD Vacutainer® train-the-trainer programme,,BD6233,Yes,3.2
HCP0703,Physician,Dispensing Automation,Tagesklinik,Germany,Deutsch (de) - German,9,Intermediate,No,Yes,On-site,16,Optimise Pyxis ES dispensing workflows,BD Preset™,,No,4.2
HCP0704,Physician,Formulary Management,Primärvård,Sweden,Svenska (sv) - Swedish,24,Advanced,Yes,Yes,E-learning,40,Train on BD Rowa™ pharmacy automation system,BD Insyte™,,Yes,3.7
HCP0705,Physician,Pulmonology,Community Hospital,United States,English (United States),19,Intermediate,Yes,Yes,E-learning,40,Prepare for OPCO-funded certification in vascular access,BD Provena™,BD1070,Yes,
HCP0706,System Manager,EHR Integration,Ospedale Regionale,Italy,Italiano (it) - Italian,8,Intermediate,No,Yes,Webinar,24,Train on BD Rowa™ pharmacy automation system,BD TTM System,BD3378,No,
HCP0707,Physician,Urgences,Universitetssjukhus,Sweden,Svenska (sv) - Swedish,17,Beginner,Yes,Yes,Webinar,4,Validate Qualiopi competencies for task delegation,BD PICCline,BD5896,Yes,4.9
HCP0708,Pharmacist,IT Systems,Privat Klinik,Denmark,Dansk (da) - Danish,1,Advanced,No,No,E-learning,4,Prepare for targeted temperature management protocol implementation,BD PICCline,BD7394,Yes,4.0
HCP0709,System Manager,Microbiology,Policlinico,Italy,Italiano (it) - Italian,22,Advanced,No,Yes,E-learning,40,Prepare for OPCO-funded certification in vascular access,BD Microtainer®,BD0380,Yes,4.0
HCP0710,ICU Specialist,Dispensing Automation,Private Hospital,United Kingdom,English (United Kingdom),25,Beginner,No,No,E-learning,40,Prepare for targeted temperature management protocol implementation,BD Vacutainer®,BD7274,Yes,4.3
HCP0711,Nurse,Cardiologie,Hospital Universitario,Spain,Español (es) - Spanish,10,Advanced,Yes,Yes,E-learning,24,Prepare for targeted temperature management protocol implementation,Pyxis ES,,Yes,4.5
HCP0712,Nurse,Clinical Pharmacy,Primärvård,Sweden,Svenska (sv) - Swedish,15,Advanced,Yes,Yes,E-learning,4,Prepare for OPCO-funded certification in vascular access,BD Rowa™,BD0807,No,4.5
HCP0713,Nurse,Medical Biology,Universitetssjukhus,Denmark,Dansk (da) - Danish,21,Intermediate,No,Yes,E-learning,2,Prepare for targeted temperature management protocol implementation,BD Provena™,,Yes,
HCP0714,Physician,Dispensing Automation,Private Hospital,Bulgaria,Български (bg) - Bulgarian,18,Advanced,Yes,Yes,E-learning,8,Onboard on BD Nexiva™ IV catheter system,BD Midline,,No,4.6
HCP0715,Physician,EHR Integration,CHU,France,Français (fr) - French,19,Beginner,Yes,No,Webinar,4,Valider les compétences Qualiopi pour la délégation de tâches infirmières,BD PICCline,,No,4.8
HCP0716,Nurse,Cardiac ICU,ESPIC,France,Français (fr) - French,8,Beginner,Yes,Yes,Blended,24,Préparer la mise en œuvre du protocole TTM en réanimation,HealthSight,,No,
HCP0717,System Manager,Chirurgie,CH,France,Français (fr) - French,20,Beginner,Yes,Yes,Blended,2,Obtenir une certification avancée en gestion de la TTM,BD A-Line™,BD5047,Yes,4.8
HCP0718,Nurse,Biomedical Engineering,Private Hospital,Bulgaria,Български (bg) - Bulgarian,21,Beginner,Yes,Yes,E-learning,24,Validate Qualiopi competencies for task delegation,BD A-Line™,BD0119,Yes,4.4
HCP0719,Nurse Practitioner,Equipment Maintenance,Clínica Privada,Spain,Español (es) - Spanish,12,Intermediate,No,Yes,Webinar,4,Improve pre-analytical quality and reduce specimen non-conformances,,,Yes,4.1
HCP0720,System Manager,Neurology,Community Hospital,South Africa,English (United Kingdom),16,Beginner,No,Yes,E-learning,4,Prepare for targeted temperature management protocol implementation,BD Preset™,BD6120,No,3.6
HCP0721,Physician,Pharmacy Management,Policlinico,Italy,Italiano (it) - Italian,8,Expert,Yes,No,Webinar,8,Develop vascular access unit expertise,,,No,4.5
HCP0722,Physician,Oncologie,Community Trust,United Kingdom,English (United Kingdom),7,Intermediate,No,Yes,E-learning,8,Improve pre-analytical quality and reduce specimen non-conformances,BD Foley,BD8658,Yes,3.4
HCP0723,Pharmacist,Gastroenterology,CPAS,Belgium,Français (fr) - French,9,Advanced,Yes,Yes,E-learning,8,Développer les compétences en pose et entretien de PICC line,BD A-Line™,BD3017,No,2.7
HCP0724,Physician,Geriatrics,CPAS,Belgium,Français (fr) - French,9,Intermediate,Yes,Yes,Webinar,40,Améliorer la sécurité des perfusions et réduire les erreurs médicamenteuses,BD TTM System,,Yes,2.5
HCP0725,Pharmacist,Pulmonology,Community Hospital,Greece,Ελληνικά (el) - Greek,7,Advanced,No,Yes,Blended,2,Develop vascular access unit expertise,,BD0417,No,2.6
HCP0726,Clinical Pharmacist,Advanced Practice Nursing,CHU,Belgium,Français (fr) - French,13,Beginner,Yes,Yes,E-learning,24,Préparer la mise en œuvre du protocole TTM en réanimation,BD Vacutainer®,,Yes,3.9
HCP0727,Pharmacist,EHR Integration,Fachklinik,Germany,Deutsch (de) - German,11,Advanced,No,Yes,E-learning,24,Gain expert-level certification in TTM management,Pyxis Anesthesia,,Yes,4.3
HCP0728,Physician,Hospital Pharmacy,Regionsjukhus,Denmark,Dansk (da) - Danish,24,Beginner,Yes,Yes,E-learning,2,Prepare for BD Vacutainer® train-the-trainer programme,BD Preset™,BD9475,Yes,4.4
HCP0729,Nurse,Gastroenterology,Regionsjukhus,Norway,Norsk (Ino) - Norwegian,4,Advanced,No,Yes,Masterclass,24,Onboard new staff on BD Alaris™ infusion pump systems,Pyxis Anesthesia,,Yes,
HCP0730,Nurse,Medical ICU,Centro de Saúde,Portugal,Português (pt) - Portuguese,25,Advanced,No,Yes,E-learning,24,Support career development with certified training (Qualiopi equivalent),BD PICCline,BD6385,Yes,4.8
HCP0731,Physician,Blood Bank,Clínica Privada,Spain,Español (es) - Spanish,18,Intermediate,No,Yes,E-learning,40,Improve pre-analytical quality and reduce specimen non-conformances,BD Bair Hugger™,,Yes,4.4
HCP0732,Biomedical Engineer,ICU / Critical Care,Community Hospital,United States,English (United States),11,Intermediate,Yes,No,E-learning,4,Prepare for BD Vacutainer® train-the-trainer programme,Pyxis Anesthesia,,Yes,4.6
HCP0733,Pharmacist,Biochemistry,RSA,Italy,Italiano (it) - Italian,8,Intermediate,No,Yes,Webinar,8,Enhance PICC line insertion and maintenance skills,BD Alaris™,,No,2.5
HCP0734,Nurse Practitioner,Cardiac ICU,Private Hospital,United Kingdom,English (United Kingdom),8,Advanced,No,No,Blended,16,Onboard new staff on BD Alaris™ infusion pump systems,,BD4194,Yes,3.6
HCP0735,System Manager,Emergency ICU,Ospedale Universitario,Italy,Italiano (it) - Italian,10,Beginner,No,Yes,On-site,16,Onboard on BD Nexiva™ IV catheter system,,,Yes,
HCP0736,Nurse,Emergency Department,Residencia,Spain,Español (es) - Spanish,15,Intermediate,No,Yes,E-learning,16,Train on BD Rowa™ pharmacy automation system,HealthSight,,Yes,3.8
HCP0737,Nurse,Pharmacy Management,Clinique Privée,France,Français (fr) - French,6,Intermediate,Yes,Yes,E-learning,16,Optimiser les workflows de dispensation sur le système Pyxis ES,BD A-Line™,,Yes,4.0
